method,replicate,high_count,high_type_counts,high_particle_volume_m3,effective_conductivity_W_mK,improvement_vs_homogeneous_percent,improvement_vs_random_mean_percent,heat_rate_hot_W,relative_energy_balance_error,thermally_solved_particles
random,62,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11232415482482523,17.525091811180317,-0.7436277649778056,0.0017264935316345245,1.6515855179239041e-12,497
random,63,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11325120513068629,18.495067258401065,0.0755695873872142,0.0017407428830680167,8.62258006157817e-13,497
random,64,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11225039109510336,17.447912604967563,-0.8088098286767154,0.001725359736304102,1.5837990756534618e-12,497
random,65,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11414111267358269,19.42618012406625,0.8619453626621976,0.0017544213266668983,3.196206949187235e-13,497
random,66,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11750715219286316,22.948077120847078,3.8363801314307056,0.0018061594898992604,8.291073125112017e-13,497
random,67,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11358572382885383,18.84507515096887,0.3711704087481671,0.0017458846477178178,1.239773326364631e-12,497
random,68,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11050521779757239,15.621932678044326,-2.3509498136559004,0.0016985353153728473,5.887826263306767e-13,497
random,69,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11499754936927813,20.32227234438202,1.6187442862441337,0.0017675853021063628,2.698873742190214e-12,497
random,70,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11416849341133858,19.4548286700859,0.8861406277234529,0.0017548421859798454,1.8111202670020345e-12,497
random,71,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11201203864929074,17.198523743584772,-1.019432371277651,0.0017216961079724528,5.442119042514351e-13,497
random,72,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11278522088867952,18.007506582695854,-0.3362020876581884,0.0017335804095918264,1.1047279415953459e-12,497
random,73,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11766027858365041,23.108293711517657,3.971691810977185,0.0018085131396874917,1.3793277492502487e-12,497
random,74,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10994709291356419,15.037964979044371,-2.844142496272928,0.0016899565817639706,1.3680545036221473e-12,497
random,75,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11252965017323402,17.740102195422036,-0.5620397278718325,0.0017296521255305754,1.8164352294047214e-12,497
random,76,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.114602410810167,19.90883771395817,1.269576113390225,0.0017615117717293155,1.3492887420158293e-12,497
random,77,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11189752783086367,17.078710739249203,-1.1206210108579806,0.001719936004033769,1.1750163057074425e-12,497
random,78,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11079485211663681,15.924977913441829,-2.0950115265623626,0.0017029871786357754,1.9417742350376256e-12,497
random,79,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1109969745655099,16.13645922303153,-1.916403986147841,0.0017060939289257888,2.0526261524962656e-12,497
random,80,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11106342704463809,16.20598864635816,-1.8576825827722798,0.0017071153456954483,1.2265200712892992e-12,497
random,81,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11516100338060503,20.493294754637926,1.7631820718377433,0.0017700976939753756,2.5300329518032383e-12,497
random,82,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11343865480093744,18.691196396791643,0.24121137899291156,0.0017436241034404323,5.453270021867826e-13,497
random,83,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11377185952460928,19.039829474000403,0.5356510935389025,0.0017487456714684905,9.059271684166848e-13,497
random,84,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11340738256766376,18.65847616762668,0.2135773546704245,0.0017431434293721433,9.975332006138045e-13,497
random,85,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11098038171330403,16.119098073224137,-1.9310664273436307,0.0017058388862588802,8.28800213378663e-14,497
