id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
450,3,0.00103157,0.0140464,0.0125384,0.00125,1.0,300.1596790319653,0.0,0.0,none,none
451,3,0.0137201,0.0140822,0.0011198,0.00125,1.0,300.9327817601468,0.0008068457101577724,0.0,contact,none
452,3,0.00893072,0.012727,0.00542107,0.00125,1.0,300.5913672365508,0.0,0.0,none,none
453,3,0.0118802,0.00312691,0.00218472,0.00125,1.0,300.8115382427453,0.0,0.0,none,none
454,3,0.00296119,0.0137777,0.0111752,0.00125,1.0,300.26941924026266,0.0,0.0,none,none
455,3,0.00977266,0.00788281,0.013861,0.00125,1.0,300.08401313812584,0.0,0.0,none,none
456,3,0.0069451,0.00132918,0.00768603,0.00125,1.0,300.4542660736905,0.0,0.0,none,none
457,3,0.00944267,0.00325923,0.00223748,0.00125,1.0,300.8545710093514,0.0,0.0,none,none
458,3,0.00192392,0.00655049,0.00445349,0.00125,10.0,300.71443451897574,0.0,0.0,none,none
459,3,0.000820398,0.00911987,0.0129553,0.00125,1.0,300.1417896795631,0.0,0.0,none,none
460,3,0.0115897,0.0136015,0.011833,0.00125,1.0,300.23537868217244,0.0,0.0,none,none
461,3,0.00701097,0.0145405,0.0142098,0.00125,1.0,300.0654724849749,0.0,0.000667703075914362,none,contact
462,3,0.000153796,0.00926513,0.00374912,0.00125,1.0,300.7454488124231,0.0,0.0,none,none
463,3,0.0143209,0.00391868,0.00769893,0.00125,1.0,300.4483870156497,0.0,0.0,none,none
464,3,0.00795508,0.00387068,0.0106491,0.00125,10.0,300.23471592094717,0.0,0.0,none,none
465,3,0.00396086,0.00677349,0.0031821,0.00125,1.0,300.76172506954106,0.0,0.0,none,none
466,3,0.0145478,0.014689,0.0053889,0.00125,1.0,300.6159103142677,0.0,0.0,none,none
467,3,0.00166517,0.0137483,0.00914031,0.00125,1.0,300.36679208864706,0.0,0.0,none,none
468,3,0.00468502,0.0112376,0.00910221,0.00125,1.0,300.38559343155555,0.0,0.0,none,none
469,3,0.00768332,0.00836238,0.0129653,0.00125,1.0,300.1424915477129,0.0,0.0,none,none
470,3,0.00313805,0.010802,0.00638341,0.00125,1.0,300.554289819083,0.0,0.0,none,none
471,3,0.0138083,0.00154906,0.00801792,0.00125,1.0,300.42175130033087,0.0,0.0,none,none
472,3,0.0036266,0.0143722,0.00459364,0.00125,1.0,300.6966560443918,0.0,0.0,none,none
473,3,0.01069,0.00753715,0.0049716,0.00125,1.0,300.6276533703078,0.0,0.0,none,none
474,3,0.0134127,0.00952022,0.0100291,0.00125,1.0,300.29466883945634,0.0,0.0,none,none
475,3,0.00403312,0.0115968,0.0113211,0.00125,1.0,300.25673009874936,0.0,0.0,none,none
476,3,0.0107233,0.0150992,0.00321297,0.00125,1.0,300.7621905201224,0.0,0.0,none,none
477,3,0.00464868,0.00312059,0.00870708,0.00125,1.0,300.35918405290465,0.0,0.0,none,none
478,3,0.00914681,0.00874213,0.00944346,0.00125,1.0,300.3499815438967,0.0,0.0,none,none
479,3,0.00624945,0.0125239,0.0121352,0.00125,1.0,300.12476521625166,0.0,0.0,none,none
480,3,0.0122995,0.000709191,0.00121681,0.00125,1.0,300.9261557305232,0.00040736961104137357,0.0,contact,none
481,3,0.00379222,0.000323684,0.0122498,0.00125,1.0,300.1854942158129,0.0,0.0,none,none
482,3,0.00765752,0.00446909,0.00641417,0.00125,1.0,300.5299049495046,0.0,0.0,none,none
483,3,0.00962816,0.00221139,0.0119869,0.00125,1.0,300.2082325909399,0.0,0.0,none,none
484,3,0.0118793,0.00476597,0.00391628,0.00125,1.0,300.6941026468452,0.0,0.0,none,none
485,3,0.0100375,0.0032072,0.00981489,0.00125,10.0,300.30564965029544,0.0,0.0,none,none
486,3,0.00958156,0.00149809,0.00515553,0.00125,1.0,300.6119823123408,0.0,0.0,none,none
487,3,0.0110583,0.0149783,0.00988326,0.00125,1.0,300.33206559430295,0.0,0.0,none,none
488,3,9.61791e-05,0.00120907,0.0035721,0.00125,1.0,300.7209490591325,0.0,0.0,none,none
489,3,0.0108501,0.00376661,0.0133897,0.00125,1.0,300.1495605687514,0.0,0.0,none,none
490,3,0.0129507,0.0132919,0.00979129,0.00125,1.0,300.3206901689025,0.0,0.0,none,none
491,3,0.011978,0.00217816,0.00560597,0.00125,1.0,300.5780532010243,0.0,0.0,none,none
492,3,0.00778648,0.00523067,0.00870393,0.00125,1.0,300.37136197416777,0.0,0.0,none,none
493,3,0.0142124,0.0100765,0.0139645,0.00125,1.0,300.09580130243677,0.0,0.0,none,none
494,3,0.00294316,0.00920676,0.00239347,0.00125,1.0,300.81997995771394,0.0,0.0,none,none
495,3,0.000918997,0.00482947,0.00315684,0.00125,10.0,300.8074570475946,0.0,0.0,none,none
496,3,0.0113171,0.011057,0.00220569,0.00125,1.0,300.82744411733074,0.0,0.0,none,none
497,3,0.00968696,0.0133506,0.00881869,0.00125,1.0,300.38057245978825,0.0,0.0,none,none
498,3,0.0117118,0.00939076,0.00392036,0.00125,1.0,300.72000671022147,0.0,0.0,none,none
499,3,0.00687357,0.00794686,0.00312245,0.00125,1.0,300.7226917809662,0.0,0.0,none,none
500,3,0.00115116,0.0113184,0.00522118,0.00125,1.0,300.6458703445709,0.0,0.0,none,none
