method,replicate,high_count,high_type_counts,high_particle_volume_m3,effective_conductivity_W_mK,improvement_vs_homogeneous_percent,improvement_vs_random_mean_percent,heat_rate_hot_W,relative_energy_balance_error,thermally_solved_particles
random,90,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.112291282552987,19.553387598222493,0.953177469540023,0.001725988263958241,3.3288876366250697e-12,497
random,91,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10935054455525393,16.422466108373946,-1.6906327909446017,0.0016807872549745894,1.8594388868411334e-12,497
random,92,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10957405951391992,16.660436232856114,-1.4896862457071558,0.0016842228217141052,3.6860571888646094e-12,497
random,93,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10915893457540635,16.218464322415226,-1.8628958184985112,0.0016778420880038752,1.88829187865135e-12,497
random,94,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1096079970074024,16.696568532890254,-1.4591754373477372,0.0016847444625229656,1.780291882053308e-12,497
random,95,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11696103922606475,24.525146908767482,5.151426553874194,0.0017977653870797055,2.4107649393193064e-12,497
random,96,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10774235870801332,14.710275619905634,-3.1364393357569686,0.001656068418075641,3.833439084689831e-12,497
random,97,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11152535111368167,18.73792181891123,0.2645824979294442,0.0017142154117369313,4.2451870003601866e-13,497
random,98,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11189555486838008,19.132067401449127,0.5974066005513201,0.0017199056783485113,7.504099104818573e-13,497
random,99,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11288349014656804,20.18389445827724,1.4855895761110238,0.00173509087043943,1.7692502931518302e-12,497
