atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
7,260,1,0.0004089380132555141,1.7140036569047444e-05,1.7140036569047444e-05,0.5257777611000783
7,338,1,0.0002862069630992049,-5.9471724508144995e-06,5.9471724508144995e-06,0.5340323699049482
7,496,1,0.00041314496755457536,-7.673524633805674e-08,7.673524633805674e-08,0.11048502630711589
8,171,0,0.00019464657247405452,-4.338633062315986e-06,4.338633062315986e-06,0.07799728360498204
8,273,0,0.000141490537475876,-2.9836285023016695e-06,2.9836285023016695e-06,0.11812449778671452
8,383,0,0.00017850655255021285,-7.0081101783879616e-06,7.0081101783879616e-06,0.4001433971601374
9,81,0,2.2292785504166834e-05,-3.107570246212484e-06,3.107570246212484e-06,0.7309124271925651
9,124,0,2.3760914810253662e-05,3.0862456424910034e-06,3.0862456424910034e-06,0.9546043163241652
9,239,0,1.2316924470549406e-05,2.13246037269985e-08,2.13246037269985e-08,0.057211572499692845
10,23,0,0.0001775706540879637,1.1093516171870715e-05,1.1093516171870715e-05,0.9258526621916668
10,114,0,0.00023709199960089474,-6.488831384996601e-06,6.488831384996601e-06,0.10131345949616742
10,386,0,0.00014793958152283703,-1.202340052775469e-05,1.202340052775469e-05,0.6412321103666746
10,452,0,0.00022102601357991728,7.41871574090644e-06,7.41871574090644e-06,0.37784420931908186
11,42,0,9.332078993158548e-05,3.894635782457204e-06,3.894635782457204e-06,0.7539596643204913
11,271,0,8.095582440754185e-05,-2.0153773805926117e-06,2.0153773805926117e-06,0.04997383726884608
11,482,0,9.427384808551797e-05,-1.879258401852689e-06,1.879258401852689e-06,0.042220250607276286
12,273,0,0.00021374284769766033,-5.422910559652095e-06,5.422910559652095e-06,0.13678963902301938
12,370,0,0.00020178630528164404,-2.9152856313221236e-06,2.9152856313221236e-06,0.12060481237248659
12,383,0,0.00018731718393032095,-8.156492076355835e-06,8.156492076355835e-06,0.41609500909495556
13,263,0,0.00017872808311913816,-6.290734992974423e-06,6.290734992974423e-06,0.3777340247217331
13,346,1,2.1457512584529334e-05,7.976475304958804e-07,7.976475304958804e-07,0.5087344743768462
13,489,0,0.00018428838470083725,5.4930874624736985e-06,5.4930874624736985e-06,0.18939094374850945
14,233,0,0.00017659813456572714,5.20035807461511e-06,5.20035807461511e-06,0.4365350928514545
14,249,0,0.00015184762975861907,-7.88147315448919e-06,7.88147315448919e-06,0.46133746174132295
14,262,0,0.00019726788451938115,-1.5139089351673013e-05,1.5139089351673013e-05,0.7090830220651113
14,270,0,0.00022408343124603417,1.7820204431562355e-05,1.7820204431562355e-05,0.8002092375155467
15,49,0,0.00017665917510057005,1.3544112386670074e-05,1.3544112386670074e-05,0.6248687916082087
15,250,0,0.00019545559589273552,-1.6551174756282726e-05,1.6551174756282726e-05,0.8589526304351115
15,302,0,0.0001757036277308025,-8.647836216687954e-06,8.647836216687954e-06,0.5754765399456842
15,311,0,0.00015138519957292172,1.2000178079861758e-05,1.2000178079861758e-05,0.7441737332385341
15,405,0,0.00013111966169480484,-1.568413752824198e-06,1.568413752824198e-06,0.1704304426599668
15,436,0,0.00021024113638410397,1.2231342593170523e-06,1.2231342593170523e-06,0.0593376572721079
16,86,0,0.00012622116668817412,1.5438425357190016e-06,1.5438425357190016e-06,0.2693145071377028
16,152,0,0.00014580563426279993,-1.2421762781748524e-05,1.2421762781748524e-05,0.8050305928146826
16,330,0,0.0001712720206139574,1.699576534421885e-05,1.699576534421885e-05,0.9211778068296885
16,365,0,0.0001686910151020879,-6.117845098186179e-06,6.117845098186179e-06,0.3562126380872314
17,82,0,0.00019329314623660953,-3.918058275196004e-07,3.918058275196004e-07,0.07890786606193839
17,140,0,0.0001310260783491302,1.451439295488351e-05,1.451439295488351e-05,0.8289171387166828
17,141,0,0.00017397382728062178,1.396740142752943e-05,1.396740142752943e-05,0.7702259867456972
17,419,0,8.065847549201047e-05,-8.69291846523888e-06,8.69291846523888e-06,0.8625959926369657
