atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
45,265,0,0.00019507144382923487,-7.796538321714747e-07,7.796538321714747e-07,0.11785385534638945
45,326,0,0.0001813179426476137,-1.2400811638600924e-05,1.2400811638600924e-05,0.9211798529285339
45,358,0,6.107230471607004e-05,-1.5246122319079829e-06,1.5246122319079829e-06,0.26712271418401007
46,178,0,0.00018748020011727688,-7.555193833186933e-06,7.555193833186933e-06,0.1800374743435217
46,294,0,0.00019975139420692025,-2.6164392553341908e-06,2.6164392553341908e-06,0.18468239903015793
46,415,0,0.00025051185964836554,-2.3130839685835553e-05,2.3130839685835553e-05,0.40083164547493105
48,339,2,0.0018905149467154433,-4.293116574207255e-05,4.293116574207255e-05,0.7847687654578313
48,379,1,0.00011082937128270832,3.6162597959029655e-06,3.6162597959029655e-06,0.37660865310570235
48,385,2,0.0017718909121479495,1.2670390909087729e-05,1.2670390909087729e-05,0.12959650665034175
48,390,1,0.00026497929947810354,-2.6160123266292058e-06,2.6160123266292058e-06,0.1467854862611766
48,432,1,0.0003472613362117007,-1.1142133460871587e-05,1.1142133460871587e-05,0.3968933231662167
48,451,1,0.0004337216506264422,4.0402660824741624e-05,4.0402660824741624e-05,0.9773749688288601
49,224,0,0.00018333359024108484,2.060864877082636e-05,2.060864877082636e-05,0.9629427954280069
49,351,0,0.00010956535082875896,-6.670284022784504e-06,6.670284022784504e-06,0.2792235626680842
50,222,0,0.00014128169853969833,1.8493002639224922e-06,1.8493002639224922e-06,0.315364548374534
50,284,0,9.316520789461817e-05,9.218022648554373e-06,9.218022648554373e-06,0.9249328263809355
50,347,0,0.00014842418925173836,-5.0453390610217085e-06,5.0453390610217085e-06,0.35964970011015945
50,392,0,7.426980740124627e-05,-4.713761848608823e-06,4.713761848608823e-06,0.8632057382660129
50,402,0,0.0001532013608825095,-9.292891455989609e-06,9.292891455989609e-06,0.6144838284315428
50,450,0,8.728353295204905e-05,7.984669453148936e-06,7.984669453148936e-06,0.6650040285321421
51,317,0,0.0001665932179427417,1.4527664982924142e-05,1.4527664982924142e-05,0.40621636440689873
51,449,0,0.00023782056928369784,2.377293476193199e-05,2.377293476193199e-05,0.7060573752266287
52,136,0,0.000188081767370321,-3.3014685586780238e-06,3.3014685586780238e-06,0.18649335070352835
52,316,0,0.00019017720384392506,-1.6406866492327778e-05,1.6406866492327778e-05,0.35815718497859167
52,361,0,0.00020679486903451587,-8.018737017417582e-07,8.018737017417582e-07,0.20958455025923495
52,362,0,5.305948746408737e-05,-1.3876401618632515e-06,1.3876401618632515e-06,0.46168160673457814
53,135,1,0.00039003966622622,-4.8800289395235e-07,4.8800289395235e-07,0.3702680247506702
